date,open,high,low,close,volume,<VOL>,<SPREAD>,candle_type,body_ratio
2022-03-25,1.09954,1.10378,1.09808,1.09846,194627,0,0,base,0.18947368421051974
2022-03-28,1.09857,1.09994,1.09445,1.09857,224099,0,1,base,0.0
2022-03-29,1.09828,1.11373,1.09686,1.10871,310884,0,0,decisive,0.618257261410792
2022-03-30,1.10818,1.1171,1.10786,1.11594,228399,0,1,explosive,0.8398268398268464
2022-03-31,1.11566,1.11848,1.10609,1.10668,260103,0,1,decisive,0.7247780468119499
2022-04-01,1.10625,1.1076,1.10279,1.10451,205654,0,1,base,0.36174636174633257
2022-04-04,1.10393,1.10544,1.09604,1.09729,164259,0,1,decisive,0.7063829787233964
2022-04-05,1.09724,1.09885,1.08998,1.09052,153459,0,1,decisive,0.7576099210822933
2022-04-06,1.09036,1.0938,1.08743,1.08976,198834,0,1,base,0.09419152276293788
2022-04-07,1.08926,1.09383,1.08644,1.08815,190052,0,1,base,0.15020297699593277
2022-04-08,1.08772,1.08918,1.08364,1.08751,160243,0,1,base,0.03790613718412269
2022-04-11,1.0905,1.09333,1.08726,1.08836,166301,0,1,base,0.3525535420098886
2022-04-12,1.08809,1.09037,1.08212,1.0827,84422,0,0,decisive,0.6533333333333269
2022-04-13,1.08251,1.08944,1.08089,1.08914,63615,0,0,decisive,0.7754385964912127
2022-04-14,1.08829,1.09234,1.07572,1.08308,93861,0,1,base,0.313477737665458
2022-04-15,1.08289,1.08297,1.07958,1.08047,44823,0,1,decisive,0.7138643067846205
2022-04-18,1.08027,1.08217,1.07699,1.07809,126872,0,1,base,0.4208494208494195
2022-04-19,1.07769,1.08145,1.0761,1.07901,183329,0,0,base,0.24672897196261612
2022-04-20,1.07862,1.0867,1.07818,1.08519,215243,0,1,decisive,0.7711267605633947
2022-04-21,1.08476,1.09363,1.08235,1.08352,230425,0,1,base,0.10992907801417448
2022-04-22,1.08346,1.08515,1.07706,1.08011,240426,0,1,base,0.41409147095180754
2022-04-25,1.08047,1.08143,1.06966,1.0711,302952,0,1,decisive,0.7960917587086007
2022-04-26,1.07093,1.07386,1.06363,1.06371,221909,0,1,decisive,0.7057673509286443
2022-04-27,1.06361,1.06549,1.05144,1.05604,275705,0,0,decisive,0.5387900355871738
2022-04-28,1.05581,1.05648,1.04711,1.04991,352027,0,1,decisive,0.6296691568836663
2022-04-29,1.04975,1.0593,1.0491,1.05461,268341,0,0,base,0.4764705882353032
2022-05-02,1.05429,1.05686,1.04901,1.05075,220121,0,0,base,0.45095541401272815
2022-05-03,1.0502,1.05777,1.04921,1.05207,182062,0,0,base,0.218457943925235
2022-05-04,1.05191,1.06307,1.05059,1.06213,182757,0,0,explosive,0.8189102564102628
2022-05-05,1.06227,1.06418,1.04926,1.05409,269233,0,0,decisive,0.5482573726541671
2022-05-06,1.05383,1.05988,1.04828,1.05437,291657,0,0,base,0.046551724137930406
2022-05-09,1.05327,1.05926,1.04949,1.05602,268368,0,0,base,0.281473899692939
2022-05-10,1.05554,1.05854,1.05253,1.05285,293625,0,0,base,0.4475873544092891
2022-05-11,1.05271,1.0577,1.05017,1.05127,297411,0,1,base,0.19123505976096958
2022-05-12,1.05111,1.05294,1.03533,1.03815,198173,0,0,decisive,0.7359454855195998
2022-05-13,1.03741,1.04198,1.03491,1.04081,139242,0,0,base,0.4809052333804969
2022-05-16,1.0397,1.0443,1.03888,1.04345,128265,0,1,decisive,0.6918819188191759
2022-05-17,1.04288,1.05557,1.04283,1.05502,179223,0,1,explosive,0.9529042386185295
2022-05-18,1.05458,1.05638,1.04611,1.04645,159524,0,1,decisive,0.7916260954235608
2022-05-19,1.04603,1.0607,1.04581,1.05836,219508,0,1,explosive,0.8280725319005974
2022-05-20,1.05781,1.05988,1.05327,1.0558,152849,0,0,base,0.3040847201210051
2022-05-23,1.05585,1.06974,1.05548,1.06914,169066,0,1,explosive,0.9319775596072988
2022-05-24,1.06818,1.07486,1.06608,1.07356,179742,0,1,decisive,0.6127562642369199
2022-05-25,1.07292,1.07391,1.0642,1.068,188681,0,1,decisive,0.5066941297631404
2022-05-26,1.06743,1.07317,1.06625,1.07287,148085,0,0,decisive,0.7861271676300375
2022-05-27,1.07211,1.07652,1.06969,1.07313,108060,0,0,base,0.14934114202050322
2022-05-30,1.07331,1.07868,1.07248,1.07798,54053,0,1,decisive,0.7532258064516072
2022-05-31,1.07748,1.07781,1.0679,1.07339,132038,0,0,base,0.4127144298688177
2022-06-01,1.07298,1.07393,1.06272,1.06522,101068,0,0,decisive,0.692239072256916
2022-06-02,1.06438,1.07501,1.06438,1.07498,72498,0,0,explosive,0.9971777986829751
2022-06-03,1.07438,1.07644,1.0704,1.07166,78689,0,0,base,0.4503311258277837
2022-06-06,1.07186,1.07519,1.06838,1.06931,67173,0,1,base,0.3744493392070571
2022-06-07,1.06897,1.07142,1.06519,1.07058,89410,0,1,base,0.25842696629215445
2022-06-08,1.07017,1.07484,1.06712,1.07165,87633,0,1,base,0.19170984455957715
2022-06-09,1.07155,1.07738,1.0611,1.06192,128464,0,0,decisive,0.5915233415233406
2022-06-10,1.06143,1.06421,1.05056,1.05207,135791,0,1,decisive,0.6857142857142802
2022-06-13,1.05149,1.052,1.03989,1.04084,141790,0,0,explosive,0.8794384805945492
2022-06-14,1.04052,1.04847,1.0397,1.04168,151489,0,1,base,0.13226909920183091
2022-06-15,1.04105,1.05075,1.03589,1.04445,212499,0,1,base,0.22880215343203553
2022-06-16,1.04411,1.06015,1.03808,1.05521,159231,0,0,decisive,0.502945174444942
2022-06-17,1.05467,1.05559,1.04444,1.04962,135847,0,0,base,0.4529147982062782
2022-06-20,1.04832,1.05459,1.04744,1.05097,78293,0,1,base,0.37062937062937695
2022-06-21,1.05043,1.05825,1.05037,1.0535,116483,0,1,base,0.38959390862946347
2022-06-22,1.05341,1.06059,1.04686,1.05678,148459,0,0,base,0.24544792425346615
2022-06-23,1.05657,1.05811,1.04826,1.05215,181083,0,0,base,0.44873096446700805
2022-06-24,1.0518,1.05712,1.0512,1.05536,112903,0,1,decisive,0.6013513513513377
2022-06-27,1.0547,1.06149,1.0547,1.05828,111730,0,1,decisive,0.527245949926377
2022-06-28,1.05829,1.06061,1.05031,1.05213,135327,0,0,decisive,0.5980582524271804
2022-06-29,1.05183,1.05355,1.04352,1.04415,147259,0,0,decisive,0.7657028913260363
2022-06-30,1.0442,1.04889,1.03824,1.04831,178203,0,0,base,0.3859154929577502
2022-07-01,1.04763,1.04851,1.03652,1.04263,174676,0,1,base,0.41701417848207994
2022-07-04,1.04194,1.04626,1.04162,1.04218,95495,0,1,base,0.05172413793103861
2022-07-05,1.04169,1.04489,1.02351,1.02658,182639,0,0,decisive,0.7067352666042952
2022-07-06,1.02646,1.02755,1.01613,1.0184,218346,0,0,decisive,0.7057793345008727
2022-07-07,1.01815,1.02211,1.01442,1.01629,162368,0,1,base,0.2418725617685567
2022-07-08,1.01602,1.01914,1.00716,1.01832,169705,0,1,base,0.1919866444073449
2022-07-11,1.01751,1.01836,1.00334,1.00412,160941,0,0,explosive,0.8914780292942732
2022-07-12,1.00348,1.00739,1.0,1.00365,193665,0,0,base,0.023004059539919255
2022-07-13,1.00346,1.01158,0.99977,1.00573,214782,0,0,base,0.19220999153260102
2022-07-14,1.00539,1.00588,0.99522,1.00216,255242,0,0,base,0.3030018761726109
2022-07-15,1.00167,1.00979,1.00067,1.00859,184151,0,0,decisive,0.7587719298245641
2022-07-18,1.00824,1.02014,1.00786,1.01457,162123,0,0,decisive,0.5154723127035759
2022-07-19,1.01384,1.02692,1.01194,1.02266,187706,0,0,decisive,0.5887850467289607
2022-07-20,1.0228,1.02731,1.01554,1.01797,167781,0,0,base,0.4103653355989768
2022-07-21,1.01743,1.02779,1.01538,1.02267,205904,0,0,base,0.4222401289282754
2022-07-22,1.0226,1.02554,1.01298,1.02107,205488,0,0,base,0.12181528662420724
2022-07-25,1.0205,1.02579,1.01789,1.02216,177517,0,0,base,0.21012658227847988
2022-07-26,1.02165,1.02502,1.01075,1.0116,144985,0,0,decisive,0.7042747021723819
2022-07-27,1.01162,1.02208,1.00966,1.02009,167833,0,0,decisive,0.6819645732689139
2022-07-28,1.0193,1.02343,1.01139,1.01985,216062,0,0,base,0.04568106312290914
2022-07-29,1.0191,1.02544,1.0146,1.02263,195354,0,0,base,0.3256457564575688
2022-08-01,1.0214,1.02754,1.02054,1.02586,173112,0,0,decisive,0.6371428571428536
2022-08-02,1.02526,1.02938,1.01634,1.0167,218742,0,0,decisive,0.6564417177914235
2022-08-03,1.01635,1.02099,1.01226,1.01687,183720,0,0,base,0.05956471935851619
2022-08-04,1.01635,1.02539,1.01542,1.02454,172013,0,0,explosive,0.8214643931795277
2022-08-05,1.02435,1.0252,1.01415,1.0178,157233,0,0,decisive,0.5927601809954919
2022-08-08,1.01726,1.02218,1.01592,1.01957,130183,0,0,base,0.3690095846645331
2022-08-09,1.01892,1.02475,1.01885,1.02131,103231,0,0,base,0.4050847457626925
2022-08-10,1.02122,1.03686,1.0202,1.02971,162583,0,0,decisive,0.509603841536611
2022-08-11,1.02959,1.03644,1.02754,1.03242,156332,0,0,base,0.31797752808987045
2022-08-12,1.0316,1.03275,1.02384,1.02564,129969,0,0,decisive,0.6689113355780003
2022-08-15,1.02558,1.02683,1.01545,1.01585,113768,0,0,explosive,0.855008787346227
2022-08-16,1.0158,1.01949,1.01224,1.01702,120386,0,0,base,0.16827586206896586
2022-08-17,1.01632,1.0203,1.01455,1.01779,155572,0,0,base,0.2556521739130613
2022-08-18,1.01735,1.0193,1.00802,1.00882,127417,0,0,decisive,0.7562056737588467
2022-08-19,1.0085,1.00955,1.00319,1.00393,110439,0,0,decisive,0.7185534591195
2022-08-22,1.00381,1.00466,0.9926,0.99412,121161,0,0,explosive,0.8034825870646791
2022-08-23,0.994,1.00177,0.99006,0.99683,153585,0,0,base,0.24167378309137486
2022-08-24,0.99699,0.9999,0.991,0.99689,139598,0,0,base,0.011235955056178514
2022-08-25,0.9961,1.00333,0.9949,0.99725,137038,0,0,base,0.13641755634637934
2022-08-26,0.99732,1.00898,0.99465,0.99649,158544,0,0,base,0.05792044661549198
2022-08-29,0.99641,1.00292,0.9914,0.99974,135513,0,0,base,0.289062499999993
2022-08-30,0.9995,1.00545,0.99819,1.00155,154410,0,0,base,0.28236914600549645
2022-08-31,1.0014,1.00792,0.99713,1.00527,163026,0,0,base,0.3586654309545924
2022-09-01,1.00503,1.00543,0.99109,0.99476,163041,0,0,decisive,0.716178521617859
2022-09-02,0.9941,1.00338,0.9941,0.99574,178351,0,0,base,0.17672413793103262
2022-09-05,0.99285,0.99443,0.9878,0.99284,164949,0,0,base,0.0015082956259525604
2022-09-06,0.99221,0.99865,0.9864,0.9904,169131,0,0,base,0.14775510204082382
2022-09-07,0.99051,1.0011,0.98755,1.00061,172934,0,0,decisive,0.7453874538745352
2022-09-08,1.0008,1.00298,0.99305,0.99989,209113,0,0,base,0.09164149043302788
2022-09-09,0.99926,1.01135,0.99925,1.0046,154485,0,0,base,0.44132231404957856
2022-09-12,1.00942,1.0198,1.00597,1.01238,169752,0,0,base,0.21402747650036671
2022-09-13,1.01216,1.01871,0.99675,0.99682,219655,0,0,decisive,0.6985428051001786
2022-09-14,0.99675,1.00237,0.99554,0.99785,204261,0,0,base,0.16105417276720196
2022-09-15,0.9973,1.00179,0.99554,0.9997,157241,0,0,base,0.3840000000000124
2022-09-16,0.99949,1.00365,0.99449,1.00132,171475,0,0,base,0.19978165938864728
2022-09-19,1.00136,1.00293,0.99658,1.00239,90855,0,0,base,0.16220472440942546
2022-09-20,1.00237,1.00507,0.99551,0.99707,124324,0,0,decisive,0.5543933054393333
2022-09-21,0.99707,0.99753,0.98131,0.98397,177756,0,0,explosive,0.8076448828606653
2022-09-22,0.9837,0.99075,0.98074,0.98333,238993,0,0,base,0.03696303696303484
2022-09-23,0.98382,0.9852,0.96681,0.96886,194596,0,0,explosive,0.81348558999456
2022-09-26,0.96774,0.97095,0.95495,0.96074,277706,0,0,base,0.4375
2022-09-27,0.96083,0.96709,0.95691,0.95917,177426,0,0,base,0.16306483300589394
2022-09-28,0.95883,0.9751,0.95357,0.97347,234869,0,0,decisive,0.6799814212726442
2022-09-29,0.97325,0.98092,0.96357,0.9808,213432,0,0,base,0.43515850144092605
2022-09-30,0.98156,0.98538,0.97344,0.97995,231552,0,0,base,0.1348408710217749
2022-10-03,0.97999,0.98448,0.97526,0.98246,206134,0,0,base,0.26789587852494257
2022-10-04,0.98258,0.99994,0.98061,0.99862,177920,0,0,explosive,0.8297982410760417
2022-10-05,0.99841,0.99949,0.98347,0.98855,154559,0,0,decisive,0.6154806491885118
2022-10-06,0.98708,0.99265,0.97881,0.9791,184097,0,0,decisive,0.5765895953757185
2022-10-07,0.97869,0.98168,0.97258,0.97383,168164,0,0,decisive,0.5340659340659315
2022-10-10,0.97319,0.97533,0.96818,0.97058,119575,0,0,base,0.36503496503496574
2022-10-11,0.97021,0.97746,0.96712,0.97032,138688,0,0,base,0.010638297872334944
2022-10-12,0.9704,0.97347,0.96678,0.97034,139232,0,0,base,0.008968609865479857
2022-10-13,0.97001,0.9806,0.96321,0.97771,155562,0,0,base,0.442783208740651
2022-10-14,0.97719,0.98088,0.9707,0.9724,163349,0,0,base,0.4705304518664024
2022-10-17,0.97187,0.98521,0.97164,0.98445,195783,0,0,explosive,0.9270449521002181
2022-10-18,0.98387,0.98757,0.98126,0.98588,192965,0,0,base,0.31854199683042467
2022-10-19,0.98588,0.98726,0.97573,0.97727,175442,0,0,decisive,0.7467476149176042
2022-10-20,0.97714,0.98456,0.97545,0.97871,199445,0,0,base,0.1723380900109735
2022-10-21,0.97846,0.98693,0.97048,0.98628,338374,0,0,base,0.47537993920973043
2022-10-24,0.98675,0.98991,0.98066,0.98752,273751,0,0,base,0.08324324324323665
2022-10-25,0.98741,0.99769,0.98482,0.99678,179809,0,0,decisive,0.7280497280497308
2022-10-26,0.99645,1.00888,0.99432,1.00834,211275,0,0,explosive,0.8166208791208828
2022-10-27,1.00779,1.00937,0.99574,0.99641,240850,0,0,explosive,0.8349229640498773
2022-10-28,0.99641,0.99981,0.99264,0.9966,198230,0,0,base,0.026499302649933505
2022-10-31,0.99509,0.99658,0.98729,0.98826,127279,0,0,decisive,0.7351991388589868
2022-11-01,0.98755,0.99542,0.98526,0.98743,150646,0,0,base,0.011811023622048191
2022-11-02,0.9875,0.99762,0.98129,0.98133,195580,0,0,base,0.3778322106552373
2022-11-03,0.98157,0.98395,0.973,0.97484,154267,0,0,decisive,0.6146118721461191
2022-11-04,0.9747,0.99668,0.97426,0.99592,204728,0,0,explosive,0.9464763603925076
2022-11-07,0.99097,1.00344,0.99082,1.00208,184188,0,0,explosive,0.880348652931854
2022-11-08,1.0014,1.00963,0.99712,1.00728,150928,0,0,base,0.47002398081533775
2022-11-09,1.00728,1.00883,0.99928,1.00133,198104,0,0,decisive,0.6230366492146526
2022-11-10,1.00087,1.02219,0.99356,1.02055,314495,0,0,decisive,0.6873908487600485
2022-11-11,1.0204,1.03643,1.01629,1.03527,289178,0,0,decisive,0.7383316782522296
2022-11-14,1.03311,1.03585,1.02714,1.03302,225536,0,0,base,0.010332950631449313
2022-11-15,1.03294,1.04815,1.02799,1.0348,355692,0,0,base,0.09226190476190362
2022-11-16,1.03491,1.04386,1.03307,1.03919,238531,0,0,base,0.3966635773864718
2022-11-17,1.03929,1.04066,1.03052,1.03666,186019,0,0,base,0.25936883629193097
2022-11-18,1.03632,1.0396,1.03136,1.03198,150975,0,0,decisive,0.5266990291262132
2022-11-21,1.03212,1.03331,1.02225,1.02389,163966,0,0,decisive,0.7441229656419596
2022-11-22,1.02403,1.03082,1.02396,1.03022,139295,0,0,explosive,0.9023323615160114
2022-11-23,1.03025,1.0405,1.02965,1.03941,184117,0,0,explosive,0.8442396313363882
2022-11-24,1.03957,1.04487,1.03818,1.04123,123925,0,0,base,0.24813153961136455
2022-11-25,1.04093,1.04293,1.03548,1.03888,149342,0,0,base,0.27516778523488555
2022-11-28,1.03773,1.04971,1.033,1.03408,206543,0,0,base,0.21843207660083366
2022-11-29,1.03378,1.03944,1.032,1.03283,195227,0,0,base,0.12768817204301347
2022-11-30,1.03289,1.04288,1.02903,1.04053,250243,0,0,decisive,0.5516245487364471
2022-12-01,1.04036,1.05342,1.0393,1.05259,273506,0,0,explosive,0.866147308781859
2022-12-02,1.05181,1.05451,1.04284,1.05409,218707,0,0,base,0.19537275064267748
2022-12-05,1.05336,1.05948,1.04802,1.04926,136959,0,0,base,0.35776614310645577
2022-12-06,1.0489,1.05329,1.04593,1.0466,156524,0,0,base,0.31249999999999434
2022-12-07,1.04622,1.05498,1.04432,1.05059,190549,0,0,base,0.40994371482175784
2022-12-08,1.05053,1.05649,1.04893,1.05565,157617,0,0,decisive,0.677248677248678
2022-12-09,1.05505,1.05883,1.05023,1.05335,182297,0,0,base,0.19767441860465657
2022-12-12,1.05299,1.05803,1.05059,1.0538,136578,0,0,base,0.1088709677419308
2022-12-13,1.05336,1.06734,1.05279,1.06326,225295,0,0,decisive,0.6804123711340191
2022-12-14,1.06272,1.06951,1.0619,1.0683,258879,0,0,decisive,0.7332457293035474
2022-12-15,1.06815,1.07365,1.05921,1.06274,227515,0,0,base,0.37465373961218223
2022-12-16,1.06191,1.06633,1.05851,1.05895,180780,0,0,base,0.37851662404090475
2022-12-19,1.05917,1.0658,1.05757,1.06079,148658,0,0,base,0.19684082624543367
2022-12-20,1.06053,1.06585,1.05789,1.06288,246074,0,0,base,0.29522613065327685
2022-12-21,1.06277,1.06455,1.05902,1.06059,149213,0,0,base,0.394213381555164
2022-12-22,1.06086,1.06592,1.05732,1.05973,157698,0,0,base,0.13139534883719314
2022-12-23,1.05934,1.06329,1.05867,1.06169,153524,0,0,decisive,0.5086580086580171
2022-12-27,1.06348,1.06697,1.06115,1.06377,112392,0,0,base,0.04982817869417984
2022-12-28,1.064,1.06744,1.06067,1.06127,120256,0,0,base,0.4032496307238027
2022-12-29,1.06084,1.06905,1.06084,1.0661,118115,0,0,decisive,0.6406820950060913
2022-12-30,1.06611,1.07132,1.06383,1.06977,159275,0,0,base,0.48865153538053674
2023-01-02,1.06949,1.07076,1.06505,1.06583,41051,0,0,decisive,0.6409807355516765
2023-01-03,1.06651,1.06833,1.05195,1.05479,212431,0,0,decisive,0.7155067155067235
2023-01-04,1.05473,1.06357,1.05408,1.06046,212796,0,0,decisive,0.603793466807167
2023-01-05,1.06024,1.06314,1.0515,1.05202,187296,0,0,decisive,0.706185567010327
2023-01-06,1.0522,1.06481,1.04814,1.06429,211367,0,0,decisive,0.7252549490101956
2023-01-09,1.0636,1.07606,1.06359,1.07335,175383,0,0,decisive,0.781876503608656
2023-01-10,1.07284,1.07593,1.07121,1.07339,163461,0,0,base,0.11652542372882282
2023-01-11,1.0733,1.07763,1.07256,1.07564,135311,0,0,base,0.4615384615384514
2023-01-12,1.07499,1.08672,1.07234,1.08504,254294,0,0,decisive,0.6988873435327001
2023-01-13,1.08472,1.08679,1.07805,1.08326,163809,0,0,base,0.16704805491991095
2023-01-16,1.0829,1.0874,1.08014,1.08217,96982,0,0,base,0.10055096418731616
2023-01-17,1.08203,1.08693,1.07743,1.07899,175840,0,0,base,0.3200000000000215
2023-01-18,1.07864,1.08874,1.0766,1.07952,238661,0,0,base,0.07248764415156417
2023-01-19,1.07903,1.08401,1.07821,1.08306,161279,0,0,decisive,0.6948275862068894
2023-01-20,1.08276,1.08592,1.08022,1.08559,124325,0,0,base,0.4964912280701914
2023-01-23,1.08622,1.09268,1.08462,1.08713,133280,0,0,base,0.11290322580644495
2023-01-24,1.08721,1.08981,1.08352,1.08882,124408,0,0,base,0.25596184419712453
2023-01-25,1.08879,1.09237,1.08572,1.09157,128311,0,0,base,0.4180451127819528
2023-01-26,1.09099,1.09294,1.08504,1.08933,127238,0,0,base,0.21012658227847988
2023-01-27,1.08897,1.09003,1.08377,1.08674,112000,0,0,base,0.3562300319488657
2023-01-30,1.08619,1.09138,1.08391,1.08508,120726,0,0,base,0.14859437751003096
2023-01-31,1.08517,1.08749,1.08021,1.08642,135408,0,0,base,0.1717032967032889
2023-02-01,1.08642,1.10018,1.08522,1.09886,195959,0,0,explosive,0.8315508021390455
2023-02-02,1.09877,1.1033,1.08854,1.09099,205880,0,0,decisive,0.5271002710027223
2023-02-03,1.09096,1.09401,1.07926,1.07929,192397,0,0,decisive,0.7911864406779655
2023-02-06,1.07857,1.0799,1.07093,1.07248,131602,0,0,decisive,0.6789297658862687
2023-02-07,1.07264,1.07666,1.06692,1.07275,191220,0,0,base,0.011293634496925676
2023-02-08,1.07229,1.07608,1.07094,1.07151,109943,0,0,base,0.15175097276264876
2023-02-09,1.07128,1.07907,1.07095,1.07378,68551,0,0,base,0.3078817733990118
2023-02-10,1.07396,1.07527,1.06662,1.06784,75596,0,0,decisive,0.7075144508670627
2023-02-13,1.06802,1.07299,1.06555,1.07243,62252,0,0,decisive,0.5927419354838653
2023-02-14,1.07205,1.08028,1.07067,1.07362,100378,0,0,base,0.16337148803330784
2023-02-15,1.07361,1.07445,1.06604,1.06879,108693,0,0,decisive,0.5731272294887226
2023-02-16,1.06884,1.07225,1.06542,1.06733,207047,0,1,base,0.2210834553440917
2023-02-17,1.06746,1.06984,1.06126,1.06935,174783,0,1,base,0.220279720279719
2023-02-20,1.06895,1.07045,1.06701,1.06859,88089,0,1,base,0.1046511627907412
2023-02-21,1.06832,1.06983,1.06374,1.06453,179733,0,1,decisive,0.6223316912971866
2023-02-22,1.06497,1.0664,1.05989,1.06049,183690,0,1,decisive,0.6881720430107571
2023-02-23,1.06042,1.06278,1.0577,1.05963,158023,0,1,base,0.15551181102359263
2023-02-24,1.05931,1.06143,1.0536,1.05446,176113,0,1,decisive,0.6194125159642425
2023-02-27,1.0547,1.06199,1.05329,1.06097,146554,0,1,decisive,0.7206896551724193
2023-02-28,1.06024,1.06453,1.0574,1.05744,157056,0,1,base,0.39270687237028107
2023-03-01,1.05759,1.06914,1.05652,1.06691,199255,0,1,decisive,0.7385103011093455
2023-03-02,1.06673,1.06728,1.05764,1.05974,175444,0,1,decisive,0.7251037344398324
2023-03-03,1.05964,1.06386,1.05882,1.0633,151433,0,1,decisive,0.7261904761904852
2023-03-06,1.06244,1.06943,1.06221,1.06829,145709,0,1,explosive,0.8102493074792115
2023-03-07,1.06783,1.06945,1.05461,1.05496,200285,0,1,explosive,0.8672506738544602
2023-03-08,1.05491,1.05739,1.05241,1.05443,161374,0,1,base,0.09638554216868223
2023-03-09,1.0544,1.05912,1.05368,1.05818,143706,0,1,decisive,0.6948529411764369
2023-03-10,1.05817,1.07008,1.05738,1.06388,288636,0,1,base,0.4496062992125915
2023-03-13,1.06805,1.07485,1.06503,1.07307,352592,0,1,decisive,0.5112016293278963
2023-03-14,1.07273,1.07496,1.06786,1.07324,266656,0,1,base,0.0718309859154956
2023-03-15,1.07322,1.07598,1.0516,1.05764,282608,0,1,decisive,0.639048400328148
2023-03-16,1.05775,1.06356,1.05507,1.06158,273406,0,1,base,0.45111896348644887
2023-03-17,1.06107,1.06852,1.06068,1.06644,80110,0,0,decisive,0.6849489795918624
2023-03-20,1.06846,1.07306,1.0631,1.07228,174807,0,0,base,0.38353413654617935
2023-03-21,1.0717,1.07884,1.07036,1.0769,146554,0,1,decisive,0.6132075471697931
2023-03-22,1.0768,1.09122,1.07588,1.0859,184809,0,3,decisive,0.5932203389830528
2023-03-23,1.08568,1.09298,1.08238,1.08322,191555,0,0,base,0.2320754716981008
2023-03-24,1.08331,1.08385,1.07133,1.07598,138284,0,0,decisive,0.5854632587859431
2023-03-27,1.07721,1.08,1.07446,1.07976,114104,0,0,base,0.46028880866426103
2023-03-28,1.07962,1.08484,1.07948,1.08444,121395,0,3,explosive,0.899253731343287
2023-03-29,1.08436,1.08715,1.08176,1.08445,126260,0,3,base,0.01669758812614534
2023-03-30,1.08398,1.09261,1.08233,1.09048,131451,0,3,decisive,0.6322957198443491
2023-03-31,1.09049,1.09256,1.08366,1.08427,145360,0,1,decisive,0.6988764044943772
2023-04-03,1.08434,1.09165,1.07881,1.09031,145185,0,3,base,0.46495327102802386
2023-04-04,1.09031,1.09732,1.08825,1.09559,145293,0,3,decisive,0.5821389195148948
2023-04-05,1.09532,1.09695,1.08909,1.09058,134340,0,3,decisive,0.6030534351144842
2023-04-06,1.08996,1.09375,1.08844,1.09196,107312,0,2,base,0.3766478342749585
2023-04-07,1.09209,1.09239,1.08759,1.0897,36572,0,3,base,0.49791666666669926
2023-04-10,1.0902,1.09171,1.08311,1.08613,78762,0,3,base,0.4732558139534937
2023-04-11,1.08605,1.0928,1.08548,1.09129,113117,0,3,decisive,0.715846994535538
2023-04-12,1.09118,1.10003,1.09089,1.09915,141804,0,3,explosive,0.8719912472647597
2023-04-13,1.09912,1.10676,1.09765,1.10471,124032,0,1,decisive,0.6136114160263462
2023-04-14,1.10459,1.10757,1.09723,1.09947,139131,0,3,base,0.49516441005802764
2023-04-17,1.09944,1.09997,1.0909,1.09286,118117,0,3,decisive,0.7254685777287866
2023-04-18,1.09211,1.09828,1.09211,1.0972,106585,0,3,explosive,0.8249594813614314
2023-04-19,1.09704,1.09839,1.0917,1.09557,118056,0,3,base,0.2197309417040454
2023-04-20,1.09542,1.09897,1.09333,1.09696,122384,0,3,base,0.2730496453900444
2023-04-21,1.09642,1.09937,1.09376,1.09892,124451,0,1,base,0.44563279857397403
2023-04-24,1.09894,1.105,1.09658,1.10445,109515,0,1,decisive,0.6543942992874094
2023-04-25,1.10467,1.10669,1.09639,1.09745,124331,0,3,decisive,0.7009708737864098
2023-04-26,1.09693,1.10955,1.09665,1.10412,163802,0,2,decisive,0.5573643410852679
2023-04-27,1.10391,1.10633,1.09918,1.10283,142282,0,3,base,0.15104895104894706
2023-04-28,1.10265,1.10449,1.09623,1.10167,181714,0,3,base,0.1186440677966088
2023-05-01,1.10211,1.10355,1.09642,1.0976,91270,0,1,decisive,0.6325385694249598
2023-05-02,1.0972,1.10079,1.09419,1.09993,53826,0,1,base,0.4136363636363858
2023-05-03,1.09996,1.10913,1.09989,1.10599,59161,0,1,decisive,0.6525974025974064
2023-05-04,1.10588,1.10912,1.09858,1.10142,71743,0,1,base,0.4231499051233223
2023-05-05,1.10114,1.10479,1.09668,1.10183,51017,0,1,base,0.0850801479654862
2023-05-08,1.10186,1.10536,1.1,1.10042,39454,0,1,base,0.26865671641794014
2023-05-09,1.10021,1.1006,1.0941,1.09602,47234,0,1,decisive,0.6446153846153766
2023-05-10,1.09624,1.10068,1.09416,1.09833,52991,0,1,base,0.32055214723924835
2023-05-11,1.09803,1.0998,1.09001,1.09165,59147,0,1,decisive,0.6516853932584198
2023-05-12,1.0917,1.09355,1.08478,1.085,47369,0,1,decisive,0.7639680729760514
2023-05-15,1.08532,1.08907,1.08444,1.08741,39583,0,1,base,0.4514038876889773
2023-05-16,1.08723,1.09045,1.0855,1.08616,47282,0,1,base,0.2161616161615964
2023-05-17,1.08624,1.08734,1.08103,1.08381,46092,0,1,base,0.3851030110935245
2023-05-18,1.08383,1.0848,1.07625,1.07711,47155,0,1,decisive,0.7859649122807034
2023-05-19,1.07696,1.08287,1.076,1.08048,52572,0,1,decisive,0.5123726346434097
2023-05-22,1.08061,1.08312,1.07953,1.0813,50775,0,1,base,0.1922005571030253
2023-05-23,1.0814,1.08206,1.07602,1.07707,55116,0,1,decisive,0.7168874172185286
2023-05-24,1.07699,1.08012,1.07482,1.07506,56247,0,1,base,0.3641509433962336
2023-05-25,1.07521,1.07567,1.07074,1.07249,54634,0,1,decisive,0.5517241379310593
2023-05-26,1.07246,1.07585,1.07016,1.07257,53005,0,1,base,0.019332161687180143
