<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.07.31	00:00:00	1.17499	1.18454	1.17229	1.17319	137458	0	0
2017.07.31	12:00:00	1.17321	1.18446	1.17230	1.18397	62892	0	7
2017.08.01	00:00:00	1.18397	1.18415	1.17851	1.18213	141055	0	0
2017.08.01	12:00:00	1.18212	1.18389	1.17849	1.18021	63432	0	7
2017.08.02	00:00:00	1.18005	1.19100	1.17932	1.18542	143833	0	0
2017.08.02	12:00:00	1.18541	1.19100	1.18181	1.18568	64208	0	7
2017.08.03	00:00:00	1.18568	1.18929	1.18302	1.18429	130776	0	0
2017.08.03	12:00:00	1.18429	1.18926	1.18333	1.18706	65869	0	7
2017.08.04	00:00:00	1.18706	1.18889	1.17281	1.18819	116173	0	0
2017.08.04	12:00:00	1.18819	1.18847	1.17278	1.17716	70968	0	7
2017.08.06	00:00:00	1.17735	1.17927	1.17697	1.17860	3137	0	0
2017.08.07	00:00:00	1.17703	1.18140	1.17679	1.17980	98668	0	0
2017.08.07	12:00:00	1.17980	1.18082	1.17810	1.17936	41217	0	7
2017.08.08	00:00:00	1.17936	1.18238	1.17151	1.18079	108574	0	0
2017.08.08	12:00:00	1.18078	1.18183	1.17149	1.17527	58108	0	7
2017.08.09	00:00:00	1.17502	1.17699	1.16888	1.17315	134841	0	0
2017.08.09	12:00:00	1.17316	1.17615	1.16885	1.17578	63164	0	7
2017.08.10	00:00:00	1.17578	1.17853	1.17042	1.17226	127384	0	0
2017.08.10	12:00:00	1.17225	1.17850	1.17039	1.17725	67622	0	7
2017.08.11	00:00:00	1.17725	1.18474	1.17485	1.17552	112318	0	0
2017.08.11	12:00:00	1.17552	1.18474	1.17483	1.18227	98819	0	0
2017.08.14	00:00:00	1.18224	1.18384	1.17917	1.18031	63522	0	0
2017.08.14	12:00:00	1.18035	1.18070	1.17694	1.17811	88347	0	0
2017.08.15	00:00:00	1.17796	1.17927	1.17204	1.17560	72670	0	0
2017.08.15	12:00:00	1.17561	1.17632	1.16869	1.17341	107956	0	0
2017.08.16	00:00:00	1.17341	1.17579	1.16911	1.17254	72631	0	0
2017.08.16	12:00:00	1.17257	1.17787	1.16809	1.17667	127909	0	0
2017.08.17	00:00:00	1.17666	1.17899	1.17298	1.17325	81225	0	0
2017.08.17	12:00:00	1.17329	1.17537	1.16619	1.17228	140399	0	0
2017.08.18	00:00:00	1.17189	1.17583	1.17080	1.17474	78503	0	0
2017.08.18	12:00:00	1.17472	1.17741	1.17291	1.17631	124705	0	0
2017.08.21	00:00:00	1.17609	1.17627	1.17307	1.17403	54990	0	0
2017.08.21	12:00:00	1.17407	1.18280	1.17364	1.18133	89524	0	0
2017.08.22	00:00:00	1.18151	1.18243	1.17656	1.17694	61755	0	0
2017.08.22	12:00:00	1.17725	1.17728	1.17448	1.17611	89427	0	0
2017.08.23	00:00:00	1.17594	1.17922	1.17398	1.17896	65704	0	0
2017.08.23	12:00:00	1.17895	1.18230	1.17755	1.18086	91604	0	0
2017.08.24	00:00:00	1.18088	1.18177	1.17838	1.17870	71006	0	0
2017.08.24	12:00:00	1.17871	1.18145	1.17844	1.17993	92980	0	0
2017.08.25	00:00:00	1.17994	1.18037	1.17728	1.17960	64905	0	0
2017.08.25	12:00:00	1.17963	1.19414	1.17851	1.19204	129791	0	0
2017.08.28	00:00:00	1.19454	1.19595	1.19166	1.19305	67678	0	0
2017.08.28	12:00:00	1.19306	1.19836	1.19214	1.19775	91364	0	0
2017.08.29	00:00:00	1.19781	1.20701	1.19551	1.20597	115134	0	0
2017.08.29	12:00:00	1.20601	1.20664	1.19461	1.19786	143769	0	0
2017.08.30	00:00:00	1.19716	1.19841	1.19381	1.19436	90607	0	0
2017.08.30	12:00:00	1.19439	1.19543	1.18807	1.18819	118737	0	0
2017.08.31	00:00:00	1.18837	1.19032	1.18666	1.18965	79080	0	0
2017.08.31	12:00:00	1.18969	1.19124	1.18228	1.19039	132618	0	0
2017.09.01	00:00:00	1.19073	1.19228	1.18788	1.18926	69184	0	0
2017.09.01	12:00:00	1.18936	1.19795	1.18493	1.18627	139736	0	0
2017.09.04	00:00:00	1.18808	1.19204	1.18734	1.19182	75571	0	0
2017.09.04	12:00:00	1.19186	1.19220	1.18887	1.18934	84732	0	0
2017.09.05	00:00:00	1.18929	1.19111	1.18679	1.18843	95524	0	0
2017.09.05	12:00:00	1.18845	1.19405	1.18761	1.19165	119343	0	0
2017.09.06	00:00:00	1.19125	1.19494	1.19025	1.19436	86063	0	0
2017.09.06	12:00:00	1.19438	1.19500	1.19076	1.19187	127898	0	0
2017.09.07	00:00:00	1.19173	1.19701	1.19136	1.19587	80634	0	0
2017.09.07	12:00:00	1.19590	1.20593	1.19302	1.20233	158015	0	0
2017.09.08	00:00:00	1.20227	1.20921	1.20175	1.20631	121923	0	0
2017.09.08	12:00:00	1.20635	1.20735	1.20145	1.20352	125951	0	0
2017.09.11	00:00:00	1.20165	1.20294	1.19928	1.20211	84238	0	0
2017.09.11	12:00:00	1.20213	1.20256	1.19478	1.19524	103775	0	0
2017.09.12	00:00:00	1.19527	1.19781	1.19456	1.19578	80688	1038903000	0
2017.09.12	12:00:00	1.19579	1.19737	1.19262	1.19633	115468	0	0
2017.09.13	00:00:00	1.19658	1.19949	1.19597	1.19790	78968	0	0
2017.09.13	12:00:00	1.19789	1.19895	1.18729	1.18854	107791	0	0
2017.09.14	00:00:00	1.18840	1.19097	1.18657	1.19045	72523	0	0
2017.09.14	12:00:00	1.19044	1.19223	1.18377	1.19175	130584	0	0
2017.09.15	00:00:00	1.19180	1.19399	1.19009	1.19292	86905	0	0
2017.09.15	12:00:00	1.19287	1.19870	1.19267	1.19459	121918	0	0
2017.09.18	00:00:00	1.19264	1.19561	1.19149	1.19391	63305	0	0
2017.09.18	12:00:00	1.19388	1.19693	1.19223	1.19538	100546	0	0
2017.09.19	00:00:00	1.19537	1.20064	1.19481	1.19838	75887	0	0
2017.09.19	12:00:00	1.19843	1.20065	1.19541	1.19939	114837	0	0
2017.09.20	00:00:00	1.19942	1.20195	1.19867	1.20069	70798	0	0
2017.09.20	12:00:00	1.20070	1.20321	1.18611	1.18962	136209	0	0
2017.09.21	00:00:00	1.18944	1.19180	1.18656	1.19132	98458	0	0
2017.09.21	12:00:00	1.19133	1.19536	1.18906	1.19410	107555	0	0
2017.09.22	00:00:00	1.19386	1.20026	1.19373	1.19901	77779	0	0
2017.09.22	12:00:00	1.19901	1.20045	1.19370	1.19474	109870	0	0
2017.09.25	00:00:00	1.18989	1.19366	1.18979	1.19054	73160	0	0
2017.09.25	12:00:00	1.19052	1.19067	1.18321	1.18487	121407	0	0
2017.09.26	00:00:00	1.18463	1.18616	1.18098	1.18171	87089	0	0
2017.09.26	12:00:00	1.18170	1.18291	1.17573	1.17905	123225	0	0
2017.09.27	00:00:00	1.17897	1.17952	1.17310	1.17359	82671	0	0
2017.09.27	12:00:00	1.17359	1.17763	1.17171	1.17459	125989	0	0
2017.09.28	00:00:00	1.17481	1.17724	1.17210	1.17662	88964	0	0
2017.09.28	12:00:00	1.17663	1.18040	1.17586	1.17860	105591	0	0
2017.09.29	00:00:00	1.17857	1.18087	1.17725	1.17987	66056	0	0
2017.09.29	12:00:00	1.17986	1.18324	1.17887	1.18159	109211	0	0
2017.10.02	00:00:00	1.17956	1.18151	1.17333	1.17453	72977	0	0
2017.10.02	12:00:00	1.17449	1.17631	1.17301	1.17327	96941	0	0
2017.10.03	00:00:00	1.17332	1.17476	1.16960	1.17331	82759	0	0
2017.10.03	12:00:00	1.17330	1.17735	1.17325	1.17466	81323	0	0
2017.10.04	00:00:00	1.17435	1.17797	1.17349	1.17565	71478	0	0
2017.10.04	12:00:00	1.17565	1.17876	1.17465	1.17598	90467	0	0
2017.10.05	00:00:00	1.17601	1.17788	1.17477	1.17753	62995	0	0
2017.10.05	12:00:00	1.17753	1.17757	1.16990	1.17057	94292	0	0
2017.10.06	00:00:00	1.17107	1.17155	1.16859	1.16963	64098	0	0
2017.10.06	12:00:00	1.16962	1.17387	1.16692	1.17339	112131	0	0
2017.10.09	00:00:00	1.17369	1.17475	1.17194	1.17356	43985	0	0
2017.10.09	12:00:00	1.17355	1.17561	1.17250	1.17394	52836	0	0
2017.10.10	00:00:00	1.17406	1.17887	1.17389	1.17784	64553	0	0
2017.10.10	12:00:00	1.17787	1.18253	1.17732	1.18090	96916	0	0
2017.10.11	00:00:00	1.18094	1.18449	1.17951	1.18272	69721	0	0
2017.10.11	12:00:00	1.18272	1.18690	1.18014	1.18634	95567	0	0
2017.10.12	00:00:00	1.18600	1.18799	1.18559	1.18622	68228	0	0
2017.10.12	12:00:00	1.18622	1.18660	1.18270	1.18289	85610	0	0
2017.10.13	00:00:00	1.18287	1.18515	1.18150	1.18310	62012	0	0
2017.10.13	12:00:00	1.18309	1.18749	1.18052	1.18199	102399	0	0
2017.10.16	00:00:00	1.18127	1.18193	1.17805	1.17897	57137	0	0
2017.10.16	12:00:00	1.17897	1.18194	1.17842	1.17959	81129	0	0
2017.10.17	00:00:00	1.17969	1.18000	1.17549	1.17649	61628	0	0
2017.10.17	12:00:00	1.17647	1.17750	1.17360	1.17658	84794	0	0
2017.10.18	00:00:00	1.17667	1.17808	1.17439	1.17456	55776	0	0
2017.10.18	12:00:00	1.17454	1.18053	1.17300	1.17876	92171	0	0
2017.10.19	00:00:00	1.17882	1.18225	1.17678	1.18063	84638	0	0
2017.10.19	12:00:00	1.18062	1.18578	1.18003	1.18527	97474	0	0
2017.10.20	00:00:00	1.18489	1.18579	1.17905	1.18032	90599	0	0
2017.10.20	12:00:00	1.18039	1.18205	1.17623	1.17800	94054	0	0
2017.10.23	00:00:00	1.17664	1.17774	1.17401	1.17461	54836	0	0
2017.10.23	12:00:00	1.17460	1.17634	1.17247	1.17493	84391	0	0
2017.10.24	00:00:00	1.17489	1.17700	1.17426	1.17642	54385	0	0
2017.10.24	12:00:00	1.17639	1.17929	1.17511	1.17600	92812	0	0
2017.10.25	00:00:00	1.17613	1.17748	1.17529	1.17676	69019	0	0
2017.10.25	12:00:00	1.17676	1.18176	1.17596	1.18134	120542	0	0
2017.10.26	00:00:00	1.18131	1.18368	1.18108	1.18137	59569	0	0
2017.10.26	12:00:00	1.18137	1.18168	1.16403	1.16539	130701	0	0
2017.10.27	00:00:00	1.16530	1.16568	1.16157	1.16270	76424	0	0
2017.10.27	12:00:00	1.16271	1.16387	1.15742	1.16070	118329	0	0
2017.10.30	00:00:00	1.16099	1.16354	1.15933	1.16332	52566	0	0
2017.10.30	12:00:00	1.16332	1.16579	1.16034	1.16526	87107	0	0
2017.10.31	00:00:00	1.16503	1.16529	1.16250	1.16412	51419	0	0
2017.10.31	12:00:00	1.16413	1.16613	1.16248	1.16479	86700	0	0
2017.11.01	00:00:00	1.16449	1.16573	1.16254	1.16402	54745	0	0
2017.11.01	12:00:00	1.16400	1.16454	1.16062	1.16199	102342	0	0
2017.11.02	00:00:00	1.16194	1.16716	1.16130	1.16327	64854	0	0
2017.11.02	12:00:00	1.16324	1.16872	1.16317	1.16571	113850	0	0
2017.11.03	00:00:00	1.16572	1.16679	1.16400	1.16468	41389	0	0
2017.11.03	12:00:00	1.16473	1.16906	1.15991	1.16091	103944	0	0
2017.11.06	00:00:00	1.16134	1.16241	1.15880	1.16025	69478	0	0
2017.11.06	12:00:00	1.16024	1.16161	1.15802	1.16093	76100	0	0
2017.11.07	00:00:00	1.16120	1.16157	1.15657	1.15671	60714	0	0
2017.11.07	12:00:00	1.15671	1.15926	1.15540	1.15875	96535	0	0
2017.11.08	00:00:00	1.15882	1.16110	1.15849	1.15921	61762	0	0
2017.11.08	12:00:00	1.15920	1.16066	1.15791	1.15940	73507	0	0
2017.11.09	00:00:00	1.15956	1.16156	1.15855	1.16021	62546	0	0
2017.11.09	12:00:00	1.16020	1.16548	1.15990	1.16406	106293	0	0
2017.11.10	00:00:00	1.16393	1.16620	1.16227	1.16602	59004	0	0
2017.11.10	12:00:00	1.16600	1.16779	1.16382	1.16648	73335	0	0
2017.11.13	00:00:00	1.16579	1.16647	1.16373	1.16413	50223	0	0
2017.11.13	12:00:00	1.16412	1.16752	1.16381	1.16654	63590	0	0
2017.11.14	00:00:00	1.16686	1.17199	1.16614	1.17179	50575	0	0
2017.11.14	12:00:00	1.17177	1.18048	1.17127	1.17962	92868	0	0
2017.11.15	00:00:00	1.17964	1.18530	1.17845	1.18395	70224	0	0
2017.11.15	12:00:00	1.18396	1.18603	1.17887	1.17908	111016	0	0
2017.11.16	00:00:00	1.17902	1.18009	1.17684	1.17756	69216	0	0
2017.11.16	12:00:00	1.17758	1.17851	1.17566	1.17677	86013	0	0
2017.11.17	00:00:00	1.17707	1.18217	1.17652	1.17936	71064	0	0
2017.11.17	12:00:00	1.17937	1.18122	1.17738	1.17864	87985	0	0
2017.11.20	00:00:00	1.17878	1.18085	1.17219	1.17944	85597	0	0
2017.11.20	12:00:00	1.17943	1.17964	1.17279	1.17315	86239	0	0
2017.11.21	00:00:00	1.17331	1.17577	1.17138	1.17285	52872	0	0
2017.11.21	12:00:00	1.17290	1.17520	1.17129	1.17381	86257	0	0
2017.11.22	00:00:00	1.17394	1.17732	1.17321	1.17564	51923	0	0
2017.11.22	12:00:00	1.17564	1.18270	1.17355	1.18211	84986	0	0
2017.11.23	00:00:00	1.18185	1.18467	1.18132	1.18427	52323	0	0
2017.11.23	12:00:00	1.18426	1.18560	1.18382	1.18495	49878	0	0
2017.11.24	00:00:00	1.18502	1.18747	1.18367	1.18683	52063	0	0
2017.11.24	12:00:00	1.18684	1.19443	1.18552	1.19295	74330	0	0
2017.11.27	00:00:00	1.19294	1.19567	1.19118	1.19303	55937	0	0
2017.11.27	12:00:00	1.19303	1.19611	1.18955	1.18964	83074	0	0
2017.11.28	00:00:00	1.18977	1.19199	1.18852	1.18917	58541	0	0
2017.11.28	12:00:00	1.18916	1.19003	1.18268	1.18405	112140	0	0
2017.11.29	00:00:00	1.18409	1.18827	1.18375	1.18664	58779	0	0
2017.11.29	12:00:00	1.18664	1.18672	1.18166	1.18470	99652	0	0
2017.11.30	00:00:00	1.18471	1.18759	1.18250	1.18294	59810	0	0
2017.11.30	12:00:00	1.18322	1.19315	1.18088	1.19061	109724	0	0
2017.12.01	00:00:00	1.19036	1.19403	1.18864	1.19024	41387	0	0
2017.12.01	12:00:00	1.19028	1.19344	1.18508	1.18983	65634	0	0
2017.12.04	00:00:00	1.18639	1.18784	1.18362	1.18541	33692	0	0
2017.12.04	12:00:00	1.18535	1.18682	1.18290	1.18654	47443	0	0
2017.12.05	00:00:00	1.18636	1.18766	1.18418	1.18533	26668	0	0
2017.12.05	12:00:00	1.18531	1.18739	1.18007	1.18259	47981	0	0
2017.12.06	00:00:00	1.18245	1.18480	1.18122	1.18234	31437	0	0
2017.12.06	12:00:00	1.18235	1.18334	1.17805	1.17957	43985	0	0
2017.12.07	00:00:00	1.17948	1.18086	1.17866	1.17890	22535	0	0
2017.12.07	12:00:00	1.17889	1.18146	1.17718	1.17722	38972	0	0
2017.12.08	00:00:00	1.17725	1.17765	1.17322	1.17366	26698	0	0
2017.12.08	12:00:00	1.17364	1.17719	1.17304	1.17718	37159	0	0
2017.12.11	00:00:00	1.17661	1.18006	1.17634	1.17971	22478	0	0
2017.12.11	12:00:00	1.17971	1.18116	1.17640	1.17689	32617	0	0
2017.12.12	00:00:00	1.17703	1.17926	1.17645	1.17836	20241	0	0
2017.12.12	12:00:00	1.17834	1.17858	1.17175	1.17412	35021	0	0
2017.12.13	00:00:00	1.17412	1.17626	1.17354	1.17491	16587	0	0
2017.12.13	12:00:00	1.17494	1.18315	1.17293	1.18261	42908	0	0
2017.12.14	00:00:00	1.18253	1.18436	1.18107	1.18196	26546	0	0
2017.12.14	12:00:00	1.18189	1.18622	1.17706	1.17764	46877	0	0
2017.12.15	00:00:00	1.17769	1.17985	1.17645	1.17969	24942	0	0
2017.12.15	12:00:00	1.17969	1.18122	1.17497	1.17508	42426	0	0
2017.12.18	00:00:00	1.17444	1.17947	1.17374	1.17890	25803	0	0
2017.12.18	12:00:00	1.17890	1.18340	1.17752	1.17817	36740	0	0
2017.12.19	00:00:00	1.17812	1.18185	1.17764	1.18064	24109	0	0
2017.12.19	12:00:00	1.18063	1.18486	1.17998	1.18404	46335	0	0
2017.12.20	00:00:00	1.18402	1.18539	1.18289	1.18375	23377	0	0
2017.12.20	12:00:00	1.18375	1.19016	1.18332	1.18712	42366	0	0
2017.12.21	00:00:00	1.18709	1.18861	1.18631	1.18806	25343	0	0
2017.12.21	12:00:00	1.18801	1.18894	1.18493	1.18741	38092	0	0
2017.12.22	00:00:00	1.18723	1.18755	1.18168	1.18487	27598	0	0
2017.12.22	12:00:00	1.18486	1.18588	1.18286	1.18576	34984	0	0
2017.12.26	00:00:00	1.18707	1.18756	1.18577	1.18607	4686	0	0
2017.12.26	12:00:00	1.18608	1.18786	1.18464	1.18580	22998	0	0
2017.12.27	00:00:00	1.18562	1.18909	1.18549	1.18878	21895	0	0
2017.12.27	12:00:00	1.18878	1.19102	1.18804	1.18893	34943	0	0
2017.12.28	00:00:00	1.18960	1.19465	1.18956	1.19317	24275	0	0
2017.12.28	12:00:00	1.19316	1.19590	1.19232	1.19424	32038	0	0
2017.12.29	00:00:00	1.19429	1.19876	1.19363	1.19811	22449	0	0
2017.12.29	12:00:00	1.19811	1.20254	1.19733	1.19980	33990	0	0
2018.01.02	00:00:00	1.20117	1.20698	1.20115	1.20698	15718	0	0
2018.01.02	12:00:00	1.20705	1.20812	1.20262	1.20383	35594	0	0
2018.01.03	00:00:00	1.20563	1.20660	1.20311	1.20381	23497	0	0
2018.01.03	12:00:00	1.20381	1.20404	1.20013	1.20139	35823	0	0
2018.01.04	00:00:00	1.20142	1.20457	1.20043	1.20431	23573	0	0
2018.01.04	12:00:00	1.20430	1.20886	1.20412	1.20673	38679	0	0
2018.01.05	00:00:00	1.20674	1.20796	1.20416	1.20453	24093	0	0
2018.01.05	12:00:00	1.20424	1.20826	1.20205	1.20292	35282	0	0
2018.01.08	00:00:00	1.20289	1.20521	1.19837	1.19896	23044	0	0
2018.01.08	12:00:00	1.19899	1.20091	1.19558	1.19674	32787	0	0
2018.01.09	00:00:00	1.19680	1.19754	1.19321	1.19387	28449	0	0
2018.01.09	12:00:00	1.19384	1.19395	1.19157	1.19365	35060	0	0
2018.01.10	00:00:00	1.19361	1.19547	1.19231	1.19387	29420	0	0
2018.01.10	12:00:00	1.19387	1.20177	1.19316	1.19475	50202	0	0
2018.01.11	00:00:00	1.19478	1.19700	1.19293	1.19478	32210	0	0
2018.01.11	12:00:00	1.19477	1.20587	1.19363	1.20313	46726	0	0
2018.01.12	00:00:00	1.20337	1.21367	1.20308	1.21251	37682	0	0
2018.01.12	12:00:00	1.21250	1.22181	1.21115	1.21947	53987	0	0
2018.01.15	00:00:00	1.21973	1.22693	1.21874	1.22601	39481	0	0
2018.01.15	12:00:00	1.22601	1.22965	1.22513	1.22651	35775	0	0
2018.01.16	00:00:00	1.22657	1.22825	1.22158	1.22330	38574	0	0
2018.01.16	12:00:00	1.22329	1.22807	1.21951	1.22598	48460	0	0
2018.01.17	00:00:00	1.22584	1.23229	1.22084	1.22362	43610	0	0
2018.01.17	12:00:00	1.22364	1.22878	1.21770	1.21843	53612	0	0
2018.01.18	00:00:00	1.21845	1.22178	1.21650	1.22144	37783	0	0
2018.01.18	12:00:00	1.22145	1.22647	1.22122	1.22390	49194	0	0
2018.01.19	00:00:00	1.22360	1.22953	1.22317	1.22817	38717	0	0
2018.01.19	12:00:00	1.22816	1.22840	1.22149	1.22202	45442	0	0
2018.01.22	00:00:00	1.22652	1.22652	1.22139	1.22495	34184	0	0
2018.01.22	12:00:00	1.22496	1.22670	1.22241	1.22615	36513	0	0
2018.01.23	00:00:00	1.22611	1.22757	1.22229	1.22380	33922	0	0
2018.01.23	12:00:00	1.22375	1.23059	1.22339	1.22977	42306	0	0
2018.01.24	00:00:00	1.22983	1.23559	1.22921	1.23368	38322	0	0
2018.01.24	12:00:00	1.23370	1.24148	1.23294	1.24070	49606	0	0
2018.01.25	00:00:00	1.24079	1.24592	1.23845	1.24318	48560	0	0
2018.01.25	12:00:00	1.24317	1.25370	1.23639	1.23970	59444	0	0
2018.01.26	00:00:00	1.23944	1.24932	1.23698	1.24551	43038	0	0
2018.01.26	12:00:00	1.24555	1.24667	1.24061	1.24243	52514	0	0
2018.01.29	00:00:00	1.24233	1.24320	1.23852	1.24119	41558	0	0
2018.01.29	12:00:00	1.24120	1.24278	1.23369	1.23823	46848	0	0
2018.01.30	00:00:00	1.23814	1.24075	1.23349	1.23988	41843	0	0
2018.01.30	12:00:00	1.23979	1.24538	1.23838	1.24018	51128	0	0
2018.01.31	00:00:00	1.24030	1.24625	1.23961	1.24508	44941	0	0
2018.01.31	12:00:00	1.24512	1.24748	1.23870	1.24134	54705	0	0
2018.02.01	00:00:00	1.24060	1.24496	1.23854	1.24461	36467	0	0
2018.02.01	12:00:00	1.24461	1.25227	1.24246	1.25050	53417	0	0
2018.02.02	00:00:00	1.25093	1.25180	1.24804	1.24867	37074	0	0
2018.02.02	12:00:00	1.24867	1.24988	1.24096	1.24527	55893	0	0
2018.02.05	00:00:00	1.24320	1.24748	1.24241	1.24605	39557	0	0
2018.02.05	12:00:00	1.24606	1.24718	1.23627	1.23664	56322	0	0
2018.02.06	00:00:00	1.23717	1.24338	1.23508	1.24028	55227	0	0
2018.02.06	12:00:00	1.24027	1.24169	1.23143	1.23767	59740	0	0
2018.02.07	00:00:00	1.23704	1.24051	1.23498	1.23500	38206	0	0
2018.02.07	12:00:00	1.23506	1.23547	1.22457	1.22646	54471	0	0
2018.02.08	00:00:00	1.22641	1.22948	1.22249	1.22304	43713	0	0
2018.02.08	12:00:00	1.22305	1.22948	1.22120	1.22465	60746	0	0
2018.02.09	00:00:00	1.22459	1.22868	1.22400	1.22647	40546	0	0
2018.02.09	12:00:00	1.22647	1.22795	1.22055	1.22498	60207	0	0
2018.02.12	00:00:00	1.22443	1.22969	1.22426	1.22636	33432	0	0
2018.02.12	12:00:00	1.22636	1.22972	1.22349	1.22928	40007	0	0
2018.02.13	00:00:00	1.22881	1.23377	1.22842	1.23135	16531	0	0
2018.02.13	12:00:00	1.23136	1.23709	1.23120	1.23509	20381	0	0
2018.02.14	00:00:00	1.23497	1.23922	1.23471	1.23528	15575	0	0
2018.02.14	12:00:00	1.23529	1.24650	1.22757	1.24486	31615	0	0
2018.02.15	00:00:00	1.24491	1.25098	1.24478	1.24871	20032	0	0
2018.02.15	12:00:00	1.24868	1.25086	1.24573	1.25038	24876	0	0
2018.02.16	00:00:00	1.25023	1.25550	1.24963	1.25272	18255	0	0
2018.02.16	12:00:00	1.25274	1.25289	1.23935	1.24096	25567	0	0
2018.02.19	00:00:00	1.23997	1.24347	1.23878	1.24105	14765	0	0
2018.02.19	12:00:00	1.24106	1.24268	1.23689	1.24058	15013	0	0
2018.02.20	00:00:00	1.24037	1.24120	1.23430	1.23437	16998	0	0
2018.02.20	12:00:00	1.23435	1.23614	1.23198	1.23359	21054	0	0
2018.02.21	00:00:00	1.23360	1.23445	1.23075	1.23333	15659	0	0
2018.02.21	12:00:00	1.23335	1.23598	1.22810	1.22825	25412	0	0
2018.02.22	00:00:00	1.22828	1.22952	1.22597	1.22933	14737	0	0
2018.02.22	12:00:00	1.22936	1.23518	1.22644	1.23282	23840	0	0
2018.02.23	00:00:00	1.23234	1.23367	1.22797	1.23075	14535	0	0
2018.02.23	12:00:00	1.23075	1.23180	1.22851	1.22963	18491	0	0
2018.02.26	00:00:00	1.22932	1.23496	1.22803	1.23428	15478	0	0
2018.02.26	12:00:00	1.23427	1.23546	1.22780	1.23157	19136	0	0
2018.02.27	00:00:00	1.23150	1.23459	1.23085	1.23309	14605	0	0
2018.02.27	12:00:00	1.23309	1.23374	1.22215	1.22319	24558	0	0
2018.02.28	00:00:00	1.22312	1.22407	1.21986	1.22203	15221	0	0
2018.02.28	12:00:00	1.22198	1.22295	1.21878	1.21920	20726	0	0
2018.03.01	00:00:00	1.21940	1.22126	1.21800	1.21805	14009	0	0
2018.03.01	12:00:00	1.21814	1.22727	1.21549	1.22672	27242	0	0
2018.03.02	00:00:00	1.22672	1.22875	1.22513	1.22781	14345	0	0
2018.03.02	12:00:00	1.22760	1.23357	1.22743	1.23215	22026	0	0
2018.03.05	00:00:00	1.23333	1.23644	1.22688	1.23220	21586	0	0
2018.03.05	12:00:00	1.23218	1.23485	1.22841	1.23345	19867	0	0
2018.03.06	00:00:00	1.23345	1.23627	1.23289	1.23438	14043	0	0
2018.03.06	12:00:00	1.23440	1.24196	1.23343	1.24040	22006	0	0
2018.03.07	00:00:00	1.24072	1.24332	1.24038	1.24233	16384	0	0
2018.03.07	12:00:00	1.24231	1.24440	1.23848	1.24106	18584	0	0
2018.03.08	00:00:00	1.24106	1.24152	1.23780	1.23828	13009	0	0
2018.03.08	12:00:00	1.23824	1.24460	1.22980	1.23115	27494	0	0
2018.03.09	00:00:00	1.23106	1.23217	1.22946	1.23017	14201	0	0
2018.03.09	12:00:00	1.23018	1.23339	1.22729	1.23048	20865	0	0
2018.03.12	00:00:00	1.23102	1.23407	1.23061	1.23116	11214	0	0
2018.03.12	12:00:00	1.23118	1.23451	1.22903	1.23342	15351	0	0
2018.03.13	00:00:00	1.23352	1.23451	1.23143	1.23291	10307	0	0
2018.03.13	12:00:00	1.23288	1.24072	1.23268	1.23918	20515	0	0
2018.03.14	00:00:00	1.23929	1.24126	1.23613	1.23665	12675	0	0
2018.03.14	12:00:00	1.23665	1.23967	1.23471	1.23665	17582	0	0
2018.03.15	00:00:00	1.23651	1.23834	1.23516	1.23596	11820	0	0
2018.03.15	12:00:00	1.23587	1.23671	1.23001	1.23042	18003	0	0
2018.03.16	00:00:00	1.23055	1.23359	1.22950	1.23231	10969	0	0
2018.03.16	12:00:00	1.23231	1.23312	1.22600	1.22891	17175	0	0
2018.03.19	00:00:00	1.22874	1.22918	1.22580	1.22821	10971	0	0
2018.03.19	12:00:00	1.22821	1.23583	1.22760	1.23339	20399	0	0
2018.03.20	00:00:00	1.23323	1.23543	1.23139	1.23160	12838	0	0
2018.03.20	12:00:00	1.23159	1.23159	1.22398	1.22434	17901	0	0
2018.03.21	00:00:00	1.22441	1.22907	1.22417	1.22782	11050	0	0
2018.03.21	12:00:00	1.22785	1.23495	1.22512	1.23381	26282	0	0
2018.03.22	00:00:00	1.23400	1.23882	1.23296	1.23345	14477	0	0
2018.03.22	12:00:00	1.23342	1.23350	1.22855	1.23051	28573	0	0
2018.03.23	00:00:00	1.23092	1.23486	1.23081	1.23241	25546	0	0
2018.03.23	12:00:00	1.23241	1.23729	1.23228	1.23529	25690	0	0
2018.03.26	12:00:00	1.24435	1.24614	1.24417	1.24475	4824	0	0
2018.03.27	00:00:00	1.24477	1.24760	1.24099	1.24139	13038	0	0
2018.03.27	12:00:00	1.24138	1.24197	1.23726	1.24061	18334	0	0
2018.03.28	00:00:00	1.24045	1.24214	1.23763	1.23919	12769	0	0
2018.03.28	12:00:00	1.23920	1.24084	1.23000	1.23098	18267	0	0
2018.03.29	00:00:00	1.23099	1.23353	1.22960	1.23140	13167	0	0
2018.03.29	12:00:00	1.23139	1.23350	1.22838	1.23018	18490	0	0
2018.03.30	00:00:00	1.23010	1.23302	1.22953	1.23267	9196	0	0
2018.03.30	12:00:00	1.23265	1.23285	1.23119	1.23261	7453	0	0
2018.04.02	00:00:00	1.23170	1.23281	1.23106	1.23227	3448	0	0
2018.04.02	12:00:00	1.23227	1.23340	1.22821	1.23013	8240	0	0
